LocationAbbr,Topic,Data_Value,Data_Value_Unit,state,facility_id,activity
OR,Heart Disease Mortality,208.2,"per 100,000 population",OR,251894,WATER SKIING
OR,Heart Disease Mortality,208.2,"per 100,000 population",OR,236934,BIKING
OR,Heart Disease Mortality,208.2,"per 100,000 population",OR,236934,CAMPING
OR,Heart Disease Mortality,208.2,"per 100,000 population",OR,236934,FISHING
OR,Heart Disease Mortality,208.2,"per 100,000 population",OR,236934,HIKING
OR,Heart Disease Mortality,208.2,"per 100,000 population",OR,236934,HORSEBACK RIDING
OR,Heart Disease Mortality,208.2,"per 100,000 population",OR,236934,SWIMMING
OR,Heart Disease Mortality,208.2,"per 100,000 population",OR,10005523,CAMPING
OR,Heart Disease Mortality,208.2,"per 100,000 population",OR,10005523,PICNICKING
OR,Heart Disease Mortality,208.2,"per 100,000 population",OR,10005523,PHOTOGRAPHY
OR,Heart Disease Mortality,208.2,"per 100,000 population",OR,10078676,CAMPING
OR,Heart Disease Mortality,208.2,"per 100,000 population",OR,10078676,HIKING
OR,Heart Disease Mortality,208.2,"per 100,000 population",OR,10078676,HORSEBACK RIDING
OR,Heart Disease Mortality,208.2,"per 100,000 population",OR,10078676,HUNTING
OR,Heart Disease Mortality,208.2,"per 100,000 population",OR,10078676,HORSE CAMPING
OR,Heart Disease Mortality,208.2,"per 100,000 population",OR,234274,BOATING
OR,Heart Disease Mortality,208.2,"per 100,000 population",OR,234274,FISHING
OR,Heart Disease Mortality,208.2,"per 100,000 population",OR,234274,HIKING
OR,Heart Disease Mortality,208.2,"per 100,000 population",OR,234274,HUNTING
OR,Heart Disease Mortality,208.2,"per 100,000 population",OR,234274,MOUNTAIN BIKING
OR,Heart Disease Mortality,208.2,"per 100,000 population",OR,234274,BIRDING
OR,Heart Disease Mortality,208.2,"per 100,000 population",OR,266138,CAMPING
OR,Heart Disease Mortality,146.4,"per 100,000 population",OR,243702,CAMPING
OR,Heart Disease Mortality,146.4,"per 100,000 population",OR,243702,HIKING
OR,Heart Disease Mortality,146.4,"per 100,000 population",OR,243702,HORSEBACK RIDING
OR,Heart Disease Mortality,146.4,"per 100,000 population",OR,243702,HUNTING
OR,Heart Disease Mortality,146.4,"per 100,000 population",OR,251894,BOATING
OR,Heart Disease Mortality,146.4,"per 100,000 population",OR,251894,FISHING
OR,Heart Disease Mortality,146.4,"per 100,000 population",OR,251894,SWIMMING
OR,Heart Disease Mortality,146.4,"per 100,000 population",OR,251894,KAYAKING
OR,Heart Disease Mortality,146.4,"per 100,000 population",OR,251894,CANOEING
OR,Heart Disease Mortality,146.4,"per 100,000 population",OR,251894,WATER SKIING
OR,Heart Disease Mortality,146.4,"per 100,000 population",OR,236934,BIKING
OR,Heart Disease Mortality,146.4,"per 100,000 population",OR,236934,CAMPING
OR,Heart Disease Mortality,146.4,"per 100,000 population",OR,236934,FISHING
OR,Heart Disease Mortality,146.4,"per 100,000 population",OR,236934,HIKING
OR,Heart Disease Mortality,146.4,"per 100,000 population",OR,236934,HORSEBACK RIDING
OR,Heart Disease Mortality,146.4,"per 100,000 population",OR,236934,SWIMMING
OR,Heart Disease Mortality,146.4,"per 100,000 population",OR,10005523,CAMPING
OR,Heart Disease Mortality,146.4,"per 100,000 population",OR,10005523,PICNICKING
OR,Heart Disease Mortality,146.4,"per 100,000 population",OR,10005523,PHOTOGRAPHY
OR,Heart Disease Mortality,146.4,"per 100,000 population",OR,10078676,CAMPING
OR,Heart Disease Mortality,146.4,"per 100,000 population",OR,10078676,HIKING
OR,Heart Disease Mortality,146.4,"per 100,000 population",OR,10078676,HORSEBACK RIDING
OR,Heart Disease Mortality,146.4,"per 100,000 population",OR,10078676,HUNTING
OR,Heart Disease Mortality,146.4,"per 100,000 population",OR,10078676,HORSE CAMPING
OR,Heart Disease Mortality,146.4,"per 100,000 population",OR,234274,BOATING
OR,Heart Disease Mortality,146.4,"per 100,000 population",OR,234274,FISHING
OR,Heart Disease Mortality,146.4,"per 100,000 population",OR,234274,HIKING
OR,Heart Disease Mortality,146.4,"per 100,000 population",OR,234274,HUNTING
OR,Heart Disease Mortality,146.4,"per 100,000 population",OR,234274,MOUNTAIN BIKING
OR,Heart Disease Mortality,146.4,"per 100,000 population",OR,234274,BIRDING
OR,Heart Disease Mortality,146.4,"per 100,000 population",OR,266138,CAMPING
OR,Heart Disease Mortality,297.9,"per 100,000 population",OR,243702,CAMPING
OR,Heart Disease Mortality,297.9,"per 100,000 population",OR,243702,HIKING
OR,Heart Disease Mortality,297.9,"per 100,000 population",OR,243702,HORSEBACK RIDING
OR,Heart Disease Mortality,297.9,"per 100,000 population",OR,243702,HUNTING
OR,Heart Disease Mortality,297.9,"per 100,000 population",OR,251894,BOATING
OR,Heart Disease Mortality,297.9,"per 100,000 population",OR,251894,FISHING
OR,Heart Disease Mortality,297.9,"per 100,000 population",OR,251894,SWIMMING
OR,Heart Disease Mortality,297.9,"per 100,000 population",OR,251894,KAYAKING
OR,Heart Disease Mortality,297.9,"per 100,000 population",OR,251894,CANOEING
OR,Heart Disease Mortality,297.9,"per 100,000 population",OR,251894,WATER SKIING
OR,Heart Disease Mortality,297.9,"per 100,000 population",OR,236934,BIKING
OR,Heart Disease Mortality,297.9,"per 100,000 population",OR,236934,CAMPING
OR,Heart Disease Mortality,297.9,"per 100,000 population",OR,236934,FISHING
OR,Heart Disease Mortality,297.9,"per 100,000 population",OR,236934,HIKING
OR,Heart Disease Mortality,297.9,"per 100,000 population",OR,236934,HORSEBACK RIDING
OR,Heart Disease Mortality,297.9,"per 100,000 population",OR,236934,SWIMMING
OR,Heart Disease Mortality,297.9,"per 100,000 population",OR,10005523,CAMPING
OR,Heart Disease Mortality,297.9,"per 100,000 population",OR,10005523,PICNICKING
OR,Heart Disease Mortality,297.9,"per 100,000 population",OR,10005523,PHOTOGRAPHY
OR,Heart Disease Mortality,297.9,"per 100,000 population",OR,10078676,CAMPING
OR,Heart Disease Mortality,297.9,"per 100,000 population",OR,10078676,HIKING
OR,Heart Disease Mortality,297.9,"per 100,000 population",OR,10078676,HORSEBACK RIDING
OR,Heart Disease Mortality,297.9,"per 100,000 population",OR,10078676,HUNTING
OR,Heart Disease Mortality,297.9,"per 100,000 population",OR,10078676,HORSE CAMPING
OR,Heart Disease Mortality,297.9,"per 100,000 population",OR,234274,BOATING
OR,Heart Disease Mortality,297.9,"per 100,000 population",OR,234274,FISHING
OR,Heart Disease Mortality,297.9,"per 100,000 population",OR,234274,HIKING
OR,Heart Disease Mortality,297.9,"per 100,000 population",OR,234274,HUNTING
OR,Heart Disease Mortality,297.9,"per 100,000 population",OR,234274,MOUNTAIN BIKING
OR,Heart Disease Mortality,297.9,"per 100,000 population",OR,234274,BIRDING
OR,Heart Disease Mortality,297.9,"per 100,000 population",OR,266138,CAMPING
OR,Heart Disease Mortality,328.7,"per 100,000 population",OR,243702,CAMPING
OR,Heart Disease Mortality,328.7,"per 100,000 population",OR,243702,HIKING
OR,Heart Disease Mortality,328.7,"per 100,000 population",OR,243702,HORSEBACK RIDING
OR,Heart Disease Mortality,328.7,"per 100,000 population",OR,243702,HUNTING
OR,Heart Disease Mortality,328.7,"per 100,000 population",OR,251894,BOATING
OR,Heart Disease Mortality,328.7,"per 100,000 population",OR,251894,FISHING
OR,Heart Disease Mortality,328.7,"per 100,000 population",OR,251894,SWIMMING
OR,Heart Disease Mortality,328.7,"per 100,000 population",OR,251894,KAYAKING
OR,Heart Disease Mortality,328.7,"per 100,000 population",OR,251894,CANOEING
OR,Heart Disease Mortality,328.7,"per 100,000 population",OR,251894,WATER SKIING
OR,Heart Disease Mortality,328.7,"per 100,000 population",OR,236934,BIKING
OR,Heart Disease Mortality,328.7,"per 100,000 population",OR,236934,CAMPING
OR,Heart Disease Mortality,328.7,"per 100,000 population",OR,236934,FISHING
OR,Heart Disease Mortality,328.7,"per 100,000 population",OR,236934,HIKING
OR,Heart Disease Mortality,328.7,"per 100,000 population",OR,236934,HORSEBACK RIDING
OR,Heart Disease Mortality,328.7,"per 100,000 population",OR,236934,SWIMMING
OR,Heart Disease Mortality,328.7,"per 100,000 population",OR,10005523,CAMPING
OR,Heart Disease Mortality,328.7,"per 100,000 population",OR,10005523,PICNICKING
OR,Heart Disease Mortality,328.7,"per 100,000 population",OR,10005523,PHOTOGRAPHY
OR,Heart Disease Mortality,328.7,"per 100,000 population",OR,10078676,CAMPING
OR,Heart Disease Mortality,328.7,"per 100,000 population",OR,10078676,HIKING
OR,Heart Disease Mortality,328.7,"per 100,000 population",OR,10078676,HORSEBACK RIDING
OR,Heart Disease Mortality,328.7,"per 100,000 population",OR,10078676,HUNTING
OR,Heart Disease Mortality,328.7,"per 100,000 population",OR,10078676,HORSE CAMPING
OR,Heart Disease Mortality,328.7,"per 100,000 population",OR,234274,BOATING
OR,Heart Disease Mortality,328.7,"per 100,000 population",OR,234274,FISHING
OR,Heart Disease Mortality,328.7,"per 100,000 population",OR,234274,HIKING
OR,Heart Disease Mortality,328.7,"per 100,000 population",OR,234274,HUNTING
OR,Heart Disease Mortality,328.7,"per 100,000 population",OR,234274,MOUNTAIN BIKING
OR,Heart Disease Mortality,328.7,"per 100,000 population",OR,234274,BIRDING
OR,Heart Disease Mortality,328.7,"per 100,000 population",OR,266138,CAMPING
OR,Heart Disease Mortality,265.2,"per 100,000 population",OR,243702,CAMPING
OR,Heart Disease Mortality,265.2,"per 100,000 population",OR,243702,HIKING
OR,Heart Disease Mortality,265.2,"per 100,000 population",OR,243702,HORSEBACK RIDING
OR,Heart Disease Mortality,265.2,"per 100,000 population",OR,243702,HUNTING
OR,Heart Disease Mortality,265.2,"per 100,000 population",OR,251894,BOATING
OR,Heart Disease Mortality,265.2,"per 100,000 population",OR,251894,FISHING
OR,Heart Disease Mortality,265.2,"per 100,000 population",OR,251894,SWIMMING
OR,Heart Disease Mortality,265.2,"per 100,000 population",OR,251894,KAYAKING
OR,Heart Disease Mortality,265.2,"per 100,000 population",OR,251894,CANOEING
OR,Heart Disease Mortality,265.2,"per 100,000 population",OR,251894,WATER SKIING
OR,Heart Disease Mortality,265.2,"per 100,000 population",OR,236934,BIKING
OR,Heart Disease Mortality,265.2,"per 100,000 population",OR,236934,CAMPING
OR,Heart Disease Mortality,265.2,"per 100,000 population",OR,236934,FISHING
OR,Heart Disease Mortality,265.2,"per 100,000 population",OR,236934,HIKING
OR,Heart Disease Mortality,265.2,"per 100,000 population",OR,236934,HORSEBACK RIDING
OR,Heart Disease Mortality,265.2,"per 100,000 population",OR,236934,SWIMMING
OR,Heart Disease Mortality,265.2,"per 100,000 population",OR,10005523,CAMPING
OR,Heart Disease Mortality,265.2,"per 100,000 population",OR,10005523,PICNICKING
OR,Heart Disease Mortality,265.2,"per 100,000 population",OR,10005523,PHOTOGRAPHY
OR,Heart Disease Mortality,265.2,"per 100,000 population",OR,10078676,CAMPING
OR,Heart Disease Mortality,265.2,"per 100,000 population",OR,10078676,HIKING
OR,Heart Disease Mortality,265.2,"per 100,000 population",OR,10078676,HORSEBACK RIDING
OR,Heart Disease Mortality,265.2,"per 100,000 population",OR,10078676,HUNTING
OR,Heart Disease Mortality,265.2,"per 100,000 population",OR,10078676,HORSE CAMPING
OR,Heart Disease Mortality,265.2,"per 100,000 population",OR,234274,BOATING
OR,Heart Disease Mortality,265.2,"per 100,000 population",OR,234274,FISHING
OR,Heart Disease Mortality,265.2,"per 100,000 population",OR,234274,HIKING
OR,Heart Disease Mortality,265.2,"per 100,000 population",OR,234274,HUNTING
OR,Heart Disease Mortality,265.2,"per 100,000 population",OR,234274,MOUNTAIN BIKING
OR,Heart Disease Mortality,265.2,"per 100,000 population",OR,234274,BIRDING
OR,Heart Disease Mortality,265.2,"per 100,000 population",OR,266138,CAMPING
OR,Heart Disease Mortality,111.0,"per 100,000 population",OR,243702,CAMPING
OR,Heart Disease Mortality,111.0,"per 100,000 population",OR,243702,HIKING
OR,Heart Disease Mortality,111.0,"per 100,000 population",OR,243702,HORSEBACK RIDING
OR,Heart Disease Mortality,111.0,"per 100,000 population",OR,243702,HUNTING
OR,Heart Disease Mortality,111.0,"per 100,000 population",OR,251894,BOATING
OR,Heart Disease Mortality,111.0,"per 100,000 population",OR,251894,FISHING
OR,Heart Disease Mortality,111.0,"per 100,000 population",OR,251894,SWIMMING
OR,Heart Disease Mortality,111.0,"per 100,000 population",OR,251894,KAYAKING
OR,Heart Disease Mortality,111.0,"per 100,000 population",OR,251894,CANOEING
OR,Heart Disease Mortality,111.0,"per 100,000 population",OR,251894,WATER SKIING
OR,Heart Disease Mortality,111.0,"per 100,000 population",OR,236934,BIKING
OR,Heart Disease Mortality,111.0,"per 100,000 population",OR,236934,CAMPING
OR,Heart Disease Mortality,111.0,"per 100,000 population",OR,236934,FISHING
OR,Heart Disease Mortality,111.0,"per 100,000 population",OR,236934,HIKING
OR,Heart Disease Mortality,111.0,"per 100,000 population",OR,236934,HORSEBACK RIDING
OR,Heart Disease Mortality,111.0,"per 100,000 population",OR,236934,SWIMMING
OR,Heart Disease Mortality,111.0,"per 100,000 population",OR,10005523,CAMPING
OR,Heart Disease Mortality,111.0,"per 100,000 population",OR,10005523,PICNICKING
OR,Heart Disease Mortality,111.0,"per 100,000 population",OR,10005523,PHOTOGRAPHY
OR,Heart Disease Mortality,111.0,"per 100,000 population",OR,10078676,CAMPING
OR,Heart Disease Mortality,111.0,"per 100,000 population",OR,10078676,HIKING
OR,Heart Disease Mortality,111.0,"per 100,000 population",OR,10078676,HORSEBACK RIDING
OR,Heart Disease Mortality,111.0,"per 100,000 population",OR,10078676,HUNTING
OR,Heart Disease Mortality,111.0,"per 100,000 population",OR,10078676,HORSE CAMPING
OR,Heart Disease Mortality,111.0,"per 100,000 population",OR,234274,BOATING
OR,Heart Disease Mortality,111.0,"per 100,000 population",OR,234274,FISHING
OR,Heart Disease Mortality,111.0,"per 100,000 population",OR,234274,HIKING
OR,Heart Disease Mortality,111.0,"per 100,000 population",OR,234274,HUNTING
OR,Heart Disease Mortality,111.0,"per 100,000 population",OR,234274,MOUNTAIN BIKING
OR,Heart Disease Mortality,111.0,"per 100,000 population",OR,234274,BIRDING
OR,Heart Disease Mortality,111.0,"per 100,000 population",OR,266138,CAMPING
OR,Heart Disease Mortality,196.4,"per 100,000 population",OR,243702,CAMPING
OR,Heart Disease Mortality,196.4,"per 100,000 population",OR,243702,HIKING
OR,Heart Disease Mortality,196.4,"per 100,000 population",OR,243702,HORSEBACK RIDING
OR,Heart Disease Mortality,196.4,"per 100,000 population",OR,243702,HUNTING
OR,Heart Disease Mortality,196.4,"per 100,000 population",OR,251894,BOATING
OR,Heart Disease Mortality,196.4,"per 100,000 population",OR,251894,FISHING
OR,Heart Disease Mortality,196.4,"per 100,000 population",OR,251894,SWIMMING
OR,Heart Disease Mortality,196.4,"per 100,000 population",OR,251894,KAYAKING
OR,Heart Disease Mortality,196.4,"per 100,000 population",OR,251894,CANOEING
OR,Heart Disease Mortality,196.4,"per 100,000 population",OR,251894,WATER SKIING
OR,Heart Disease Mortality,196.4,"per 100,000 population",OR,236934,BIKING
OR,Heart Disease Mortality,196.4,"per 100,000 population",OR,236934,CAMPING
OR,Heart Disease Mortality,196.4,"per 100,000 population",OR,236934,FISHING
OR,Heart Disease Mortality,196.4,"per 100,000 population",OR,236934,HIKING
OR,Heart Disease Mortality,196.4,"per 100,000 population",OR,236934,HORSEBACK RIDING
OR,Heart Disease Mortality,196.4,"per 100,000 population",OR,236934,SWIMMING
OR,Heart Disease Mortality,196.4,"per 100,000 population",OR,10005523,CAMPING
OR,Heart Disease Mortality,196.4,"per 100,000 population",OR,10005523,PICNICKING
OR,Heart Disease Mortality,196.4,"per 100,000 population",OR,10005523,PHOTOGRAPHY
OR,Heart Disease Mortality,196.4,"per 100,000 population",OR,10078676,CAMPING
OR,Heart Disease Mortality,196.4,"per 100,000 population",OR,10078676,HIKING
OR,Heart Disease Mortality,196.4,"per 100,000 population",OR,10078676,HORSEBACK RIDING
OR,Heart Disease Mortality,196.4,"per 100,000 population",OR,10078676,HUNTING
OR,Heart Disease Mortality,196.4,"per 100,000 population",OR,10078676,HORSE CAMPING
OR,Heart Disease Mortality,196.4,"per 100,000 population",OR,234274,BOATING
OR,Heart Disease Mortality,196.4,"per 100,000 population",OR,234274,FISHING
OR,Heart Disease Mortality,196.4,"per 100,000 population",OR,234274,HIKING
OR,Heart Disease Mortality,196.4,"per 100,000 population",OR,234274,HUNTING
OR,Heart Disease Mortality,196.4,"per 100,000 population",OR,234274,MOUNTAIN BIKING
OR,Heart Disease Mortality,196.4,"per 100,000 population",OR,234274,BIRDING
OR,Heart Disease Mortality,196.4,"per 100,000 population",OR,266138,CAMPING
WA,Heart Disease Mortality,267.3,"per 100,000 population",WA,238873,FISHING
WA,Heart Disease Mortality,267.3,"per 100,000 population",WA,238873,HIKING
WA,Heart Disease Mortality,267.3,"per 100,000 population",WA,238873,HORSEBACK RIDING
WA,Heart Disease Mortality,267.3,"per 100,000 population",WA,234632,BIKING
WA,Heart Disease Mortality,267.3,"per 100,000 population",WA,234632,BOATING
WA,Heart Disease Mortality,267.3,"per 100,000 population",WA,234632,CAMPING
WA,Heart Disease Mortality,267.3,"per 100,000 population",WA,234632,FISHING
WA,Heart Disease Mortality,267.3,"per 100,000 population",WA,234632,HIKING
WA,Heart Disease Mortality,267.3,"per 100,000 population",WA,234632,SWIMMING
WA,Heart Disease Mortality,267.3,"per 100,000 population",WA,232864,CAMPING
WA,Heart Disease Mortality,267.3,"per 100,000 population",WA,232864,HIKING
WA,Heart Disease Mortality,267.3,"per 100,000 population",WA,232864,FISH HATCHERY
WA,Heart Disease Mortality,267.3,"per 100,000 population",WA,232864,KAYAKING
WA,Heart Disease Mortality,267.3,"per 100,000 population",WA,232864,BIRDING
WA,Heart Disease Mortality,267.3,"per 100,000 population",WA,232864,WATER ACCESS
WA,Heart Disease Mortality,267.3,"per 100,000 population",WA,234027,CAMPING
WA,Heart Disease Mortality,267.3,"per 100,000 population",WA,234027,FISHING
WA,Heart Disease Mortality,267.3,"per 100,000 population",WA,234027,HIKING
WA,Heart Disease Mortality,267.3,"per 100,000 population",WA,234027,SWIMMING SITE
WA,Heart Disease Mortality,267.3,"per 100,000 population",WA,251362,BIRDING
WA,Heart Disease Mortality,267.3,"per 100,000 population",WA,274185,HIKING
WA,Heart Disease Mortality,267.3,"per 100,000 population",WA,274048,BIKING
WA,Heart Disease Mortality,267.3,"per 100,000 population",WA,274048,HIKING
WA,Heart Disease Mortality,267.3,"per 100,000 population",WA,274048,HORSEBACK RIDING
WA,Heart Disease Mortality,267.3,"per 100,000 population",WA,274048,OFF HIGHWAY VEHICLE
WA,Heart Disease Mortality,267.3,"per 100,000 population",WA,274145,HIKING
WA,Heart Disease Mortality,267.3,"per 100,000 population",WA,274145,WILDLIFE VIEWING
WA,Heart Disease Mortality,267.3,"per 100,000 population",WA,234022,BIKING
WA,Heart Disease Mortality,267.3,"per 100,000 population",WA,234022,CAMPING
WA,Heart Disease Mortality,267.3,"per 100,000 population",WA,234022,FISHING
WA,Heart Disease Mortality,267.3,"per 100,000 population",WA,234022,HIKING
WA,Heart Disease Mortality,267.3,"per 100,000 population",WA,234022,HUNTING
WA,Heart Disease Mortality,267.3,"per 100,000 population",WA,234022,PICNICKING
WA,Heart Disease Mortality,345.0,"per 100,000 population",WA,238873,FISHING
WA,Heart Disease Mortality,345.0,"per 100,000 population",WA,238873,HIKING
WA,Heart Disease Mortality,345.0,"per 100,000 population",WA,238873,HORSEBACK RIDING
WA,Heart Disease Mortality,345.0,"per 100,000 population",WA,234632,BIKING
WA,Heart Disease Mortality,345.0,"per 100,000 population",WA,234632,BOATING
WA,Heart Disease Mortality,345.0,"per 100,000 population",WA,234632,CAMPING
WA,Heart Disease Mortality,345.0,"per 100,000 population",WA,234632,FISHING
WA,Heart Disease Mortality,345.0,"per 100,000 population",WA,234632,HIKING
WA,Heart Disease Mortality,345.0,"per 100,000 population",WA,234632,SWIMMING
WA,Heart Disease Mortality,345.0,"per 100,000 population",WA,232864,CAMPING
WA,Heart Disease Mortality,345.0,"per 100,000 population",WA,232864,HIKING
WA,Heart Disease Mortality,345.0,"per 100,000 population",WA,232864,FISH HATCHERY
WA,Heart Disease Mortality,345.0,"per 100,000 population",WA,232864,KAYAKING
WA,Heart Disease Mortality,345.0,"per 100,000 population",WA,232864,BIRDING
WA,Heart Disease Mortality,345.0,"per 100,000 population",WA,232864,WATER ACCESS
WA,Heart Disease Mortality,345.0,"per 100,000 population",WA,234027,CAMPING
WA,Heart Disease Mortality,345.0,"per 100,000 population",WA,234027,FISHING
WA,Heart Disease Mortality,345.0,"per 100,000 population",WA,234027,HIKING
WA,Heart Disease Mortality,345.0,"per 100,000 population",WA,234027,SWIMMING SITE
WA,Heart Disease Mortality,345.0,"per 100,000 population",WA,251362,BIRDING
WA,Heart Disease Mortality,345.0,"per 100,000 population",WA,274185,HIKING
WA,Heart Disease Mortality,345.0,"per 100,000 population",WA,274048,BIKING
WA,Heart Disease Mortality,345.0,"per 100,000 population",WA,274048,HIKING
WA,Heart Disease Mortality,345.0,"per 100,000 population",WA,274048,HORSEBACK RIDING
WA,Heart Disease Mortality,345.0,"per 100,000 population",WA,274048,OFF HIGHWAY VEHICLE
WA,Heart Disease Mortality,345.0,"per 100,000 population",WA,274145,HIKING
WA,Heart Disease Mortality,345.0,"per 100,000 population",WA,274145,WILDLIFE VIEWING
WA,Heart Disease Mortality,345.0,"per 100,000 population",WA,234022,BIKING
WA,Heart Disease Mortality,345.0,"per 100,000 population",WA,234022,CAMPING
WA,Heart Disease Mortality,345.0,"per 100,000 population",WA,234022,FISHING
WA,Heart Disease Mortality,345.0,"per 100,000 population",WA,234022,HIKING
WA,Heart Disease Mortality,345.0,"per 100,000 population",WA,234022,HUNTING
WA,Heart Disease Mortality,345.0,"per 100,000 population",WA,234022,PICNICKING
WA,Heart Disease Mortality,204.9,"per 100,000 population",WA,238873,FISHING
WA,Heart Disease Mortality,204.9,"per 100,000 population",WA,238873,HIKING
WA,Heart Disease Mortality,204.9,"per 100,000 population",WA,238873,HORSEBACK RIDING
WA,Heart Disease Mortality,204.9,"per 100,000 population",WA,234632,BIKING
WA,Heart Disease Mortality,204.9,"per 100,000 population",WA,234632,BOATING
WA,Heart Disease Mortality,204.9,"per 100,000 population",WA,234632,CAMPING
WA,Heart Disease Mortality,204.9,"per 100,000 population",WA,234632,FISHING
WA,Heart Disease Mortality,204.9,"per 100,000 population",WA,234632,HIKING
WA,Heart Disease Mortality,204.9,"per 100,000 population",WA,234632,SWIMMING
WA,Heart Disease Mortality,204.9,"per 100,000 population",WA,232864,CAMPING
WA,Heart Disease Mortality,204.9,"per 100,000 population",WA,232864,HIKING
WA,Heart Disease Mortality,204.9,"per 100,000 population",WA,232864,FISH HATCHERY
WA,Heart Disease Mortality,204.9,"per 100,000 population",WA,232864,KAYAKING
WA,Heart Disease Mortality,204.9,"per 100,000 population",WA,232864,BIRDING
WA,Heart Disease Mortality,204.9,"per 100,000 population",WA,232864,WATER ACCESS
WA,Heart Disease Mortality,204.9,"per 100,000 population",WA,234027,CAMPING
WA,Heart Disease Mortality,204.9,"per 100,000 population",WA,234027,FISHING
WA,Heart Disease Mortality,204.9,"per 100,000 population",WA,234027,HIKING
WA,Heart Disease Mortality,204.9,"per 100,000 population",WA,234027,SWIMMING SITE
WA,Heart Disease Mortality,204.9,"per 100,000 population",WA,251362,BIRDING
WA,Heart Disease Mortality,204.9,"per 100,000 population",WA,274185,HIKING
WA,Heart Disease Mortality,204.9,"per 100,000 population",WA,274048,BIKING
WA,Heart Disease Mortality,204.9,"per 100,000 population",WA,274048,HIKING
WA,Heart Disease Mortality,204.9,"per 100,000 population",WA,274048,HORSEBACK RIDING
WA,Heart Disease Mortality,204.9,"per 100,000 population",WA,274048,OFF HIGHWAY VEHICLE
WA,Heart Disease Mortality,204.9,"per 100,000 population",WA,274145,HIKING
WA,Heart Disease Mortality,204.9,"per 100,000 population",WA,274145,WILDLIFE VIEWING
WA,Heart Disease Mortality,204.9,"per 100,000 population",WA,234022,BIKING
WA,Heart Disease Mortality,204.9,"per 100,000 population",WA,234022,CAMPING
WA,Heart Disease Mortality,204.9,"per 100,000 population",WA,234022,FISHING
WA,Heart Disease Mortality,204.9,"per 100,000 population",WA,234022,HIKING
WA,Heart Disease Mortality,204.9,"per 100,000 population",WA,234022,HUNTING
WA,Heart Disease Mortality,204.9,"per 100,000 population",WA,234022,PICNICKING
WA,Heart Disease Mortality,277.2,"per 100,000 population",WA,238873,FISHING
WA,Heart Disease Mortality,277.2,"per 100,000 population",WA,238873,HIKING
WA,Heart Disease Mortality,277.2,"per 100,000 population",WA,238873,HORSEBACK RIDING
WA,Heart Disease Mortality,277.2,"per 100,000 population",WA,234632,BIKING
WA,Heart Disease Mortality,277.2,"per 100,000 population",WA,234632,BOATING
WA,Heart Disease Mortality,277.2,"per 100,000 population",WA,234632,CAMPING
WA,Heart Disease Mortality,277.2,"per 100,000 population",WA,234632,FISHING
WA,Heart Disease Mortality,277.2,"per 100,000 population",WA,234632,HIKING
WA,Heart Disease Mortality,277.2,"per 100,000 population",WA,234632,SWIMMING
WA,Heart Disease Mortality,277.2,"per 100,000 population",WA,232864,CAMPING
WA,Heart Disease Mortality,277.2,"per 100,000 population",WA,232864,HIKING
WA,Heart Disease Mortality,277.2,"per 100,000 population",WA,232864,FISH HATCHERY
WA,Heart Disease Mortality,277.2,"per 100,000 population",WA,232864,KAYAKING
WA,Heart Disease Mortality,277.2,"per 100,000 population",WA,232864,BIRDING
WA,Heart Disease Mortality,277.2,"per 100,000 population",WA,232864,WATER ACCESS
WA,Heart Disease Mortality,277.2,"per 100,000 population",WA,234027,CAMPING
WA,Heart Disease Mortality,277.2,"per 100,000 population",WA,234027,FISHING
WA,Heart Disease Mortality,277.2,"per 100,000 population",WA,234027,HIKING
WA,Heart Disease Mortality,277.2,"per 100,000 population",WA,234027,SWIMMING SITE
WA,Heart Disease Mortality,277.2,"per 100,000 population",WA,251362,BIRDING
WA,Heart Disease Mortality,277.2,"per 100,000 population",WA,274185,HIKING
WA,Heart Disease Mortality,277.2,"per 100,000 population",WA,274048,BIKING
WA,Heart Disease Mortality,277.2,"per 100,000 population",WA,274048,HIKING
WA,Heart Disease Mortality,277.2,"per 100,000 population",WA,274048,HORSEBACK RIDING
WA,Heart Disease Mortality,277.2,"per 100,000 population",WA,274048,OFF HIGHWAY VEHICLE
WA,Heart Disease Mortality,277.2,"per 100,000 population",WA,274145,HIKING
WA,Heart Disease Mortality,277.2,"per 100,000 population",WA,274145,WILDLIFE VIEWING
WA,Heart Disease Mortality,277.2,"per 100,000 population",WA,234022,BIKING
WA,Heart Disease Mortality,277.2,"per 100,000 population",WA,234022,CAMPING
WA,Heart Disease Mortality,277.2,"per 100,000 population",WA,234022,FISHING
WA,Heart Disease Mortality,277.2,"per 100,000 population",WA,234022,HIKING
WA,Heart Disease Mortality,277.2,"per 100,000 population",WA,234022,HUNTING
WA,Heart Disease Mortality,277.2,"per 100,000 population",WA,234022,PICNICKING
WA,Heart Disease Mortality,357.2,"per 100,000 population",WA,238873,FISHING
WA,Heart Disease Mortality,357.2,"per 100,000 population",WA,238873,HIKING
WA,Heart Disease Mortality,357.2,"per 100,000 population",WA,238873,HORSEBACK RIDING
WA,Heart Disease Mortality,357.2,"per 100,000 population",WA,234632,BIKING
WA,Heart Disease Mortality,357.2,"per 100,000 population",WA,234632,BOATING
WA,Heart Disease Mortality,357.2,"per 100,000 population",WA,234632,CAMPING
WA,Heart Disease Mortality,357.2,"per 100,000 population",WA,234632,FISHING
WA,Heart Disease Mortality,357.2,"per 100,000 population",WA,234632,HIKING
